origin,cutoff,target,profile,horizon,method,observed_households,cohort_households,observed_sum_kwh,prediction_observed_support_kwh,prediction_full_cohort_kwh,household_mae,household_mse,regional_absolute_error,regional_squared_error
7,2013-01-13 12:00:00,2013-01-13 13:00:00,14,2,exact_twin,4167,4194,1356.7529998844257,1322.9021630018653,1329.7214348888767,0.1940767759114669,0.11382564707223286,33.85083688256023,1145.8791576497001
7,2013-01-13 12:00:00,2013-01-13 13:00:00,14,2,seasonal,4167,4194,1356.7529998844257,1014.0473771576595,1020.1436263259656,0.19404749551229403,0.13655025960090852,342.70562272676614,117447.14384854057
7,2013-01-13 12:00:00,2013-01-13 13:00:00,14,2,no_new_observation,4167,4194,1356.7529998844257,1199.684028319628,1206.3261248525746,0.19076837218222006,0.11872798787960692,157.06897156479758,24670.66182842319
7,2013-01-13 12:00:00,2013-01-13 18:00:00,14,12,exact_twin,4167,4194,1784.243001863244,1597.5106636181763,1605.6847999761635,0.20118573162493408,0.11933054349520515,186.73233824506792,34868.966146470455
7,2013-01-13 12:00:00,2013-01-13 18:00:00,14,12,seasonal,4167,4194,1784.243001863244,1258.9952154804967,1265.9403640252208,0.22074539139849106,0.15614780400647188,525.2477863827473,275885.23709997616
7,2013-01-13 12:00:00,2013-01-13 18:00:00,14,12,no_new_observation,4167,4194,1784.243001863244,1446.2737831316872,1453.8267787751581,0.20565024826013562,0.13047318173397798,337.96921873155685,114223.19281001891
7,2013-01-13 12:00:00,2013-01-13 13:00:00,15,2,exact_twin,4167,4194,1356.7529998844257,1297.2381135886976,1304.0881035689401,0.19257369750126926,0.11393595146285992,59.51488629572824,3542.021690793461
7,2013-01-13 12:00:00,2013-01-13 13:00:00,15,2,seasonal,4167,4194,1356.7529998844257,1014.0473771576595,1020.1436263259656,0.19404749551229403,0.13655025960090852,342.70562272676614,117447.14384854057
7,2013-01-13 12:00:00,2013-01-13 13:00:00,15,2,no_new_observation,4167,4194,1356.7529998844257,1199.684028319628,1206.3261248525746,0.19076837218222006,0.11872798787960692,157.06897156479758,24670.66182842319
7,2013-01-13 12:00:00,2013-01-13 18:00:00,15,12,exact_twin,4167,4194,1784.243001863244,1560.001148579373,1568.0702317100347,0.20159445086691685,0.12143158953993526,224.2418532838709,50284.408764185086
7,2013-01-13 12:00:00,2013-01-13 18:00:00,15,12,seasonal,4167,4194,1784.243001863244,1258.9952154804967,1265.9403640252208,0.22074539139849106,0.15614780400647188,525.2477863827473,275885.23709997616
7,2013-01-13 12:00:00,2013-01-13 18:00:00,15,12,no_new_observation,4167,4194,1784.243001863244,1446.2737831316872,1453.8267787751581,0.20565024826013562,0.13047318173397798,337.96921873155685,114223.19281001891
8,2013-01-28 12:00:00,2013-01-28 13:00:00,0,2,exact_twin,4149,4194,1044.2880005774787,988.2627843401647,995.6921201568252,0.14386281964901615,0.07090939760312832,56.02521623731403,3138.8248544377952
8,2013-01-28 12:00:00,2013-01-28 13:00:00,0,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,0,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,0,12,exact_twin,4152,4194,1573.1529998140177,1488.2464559345758,1500.7559744291516,0.17356239336398008,0.08216870053363493,84.90654387944197,7209.121193551605
8,2013-01-28 12:00:00,2013-01-28 18:00:00,0,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,0,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,1,2,exact_twin,4149,4194,1044.2880005774787,841.5757978251736,849.1068001646806,0.14649476419854088,0.08255622831625117,202.71220275230505,41092.23714469163
8,2013-01-28 12:00:00,2013-01-28 13:00:00,1,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,1,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,1,12,exact_twin,4152,4194,1573.1529998140177,1234.6436796375522,1246.1220109697583,0.18492457602084858,0.10076455278457953,338.50932017646556,114588.55984633288
8,2013-01-28 12:00:00,2013-01-28 18:00:00,1,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,1,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,2,2,exact_twin,4149,4194,1044.2880005774787,975.610405847662,982.9733025761878,0.14353350395773537,0.07115687909461815,68.67759472981655,4716.612017872925
8,2013-01-28 12:00:00,2013-01-28 13:00:00,2,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,2,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,2,12,exact_twin,4152,4194,1573.1529998140177,1460.834877894702,1473.139749254494,0.17284478007679613,0.08273666545489,112.31812191931544,12615.36051148221
8,2013-01-28 12:00:00,2013-01-28 18:00:00,2,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,2,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,3,2,exact_twin,4149,4194,1044.2880005774787,990.27554781515,997.7285744757871,0.14404142998592673,0.07096037818267245,54.012452762328614,2917.3450534027797
8,2013-01-28 12:00:00,2013-01-28 13:00:00,3,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,3,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,3,12,exact_twin,4152,4194,1573.1529998140177,1488.7314093866653,1501.240190245724,0.17360084772680434,0.08220686790704397,84.42159042735238,7127.004930283636
8,2013-01-28 12:00:00,2013-01-28 18:00:00,3,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,3,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,4,2,exact_twin,4149,4194,1044.2880005774787,980.0646272015903,987.6316816252056,0.14371824868812466,0.07151296739767429,64.22337337588839,4124.641687778769
8,2013-01-28 12:00:00,2013-01-28 13:00:00,4,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,4,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,4,12,exact_twin,4152,4194,1573.1529998140177,1479.7068143725496,1492.2661445279855,0.174017580407238,0.0827464802217447,93.44618544146806,8732.189573561238
8,2013-01-28 12:00:00,2013-01-28 18:00:00,4,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,4,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,5,2,exact_twin,4149,4194,1044.2880005774787,995.8099949513633,1003.2657102430209,0.14419870152103587,0.07072744790225856,48.47800562611542,2350.1170294856784
8,2013-01-28 12:00:00,2013-01-28 13:00:00,5,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,5,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,5,12,exact_twin,4152,4194,1573.1529998140177,1504.3674715245647,1516.9454655440409,0.17385164851715354,0.0819217931856874,68.7855282894528,4731.448902059111
8,2013-01-28 12:00:00,2013-01-28 18:00:00,5,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,5,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,6,2,exact_twin,4149,4194,1044.2880005774787,983.3992625688511,990.9622014925693,0.1432762536215719,0.07083115263216233,60.88873800862759,3707.4384162832903
8,2013-01-28 12:00:00,2013-01-28 13:00:00,6,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,6,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,6,12,exact_twin,4152,4194,1573.1529998140177,1502.3892547409787,1515.1917878353388,0.17373470673839816,0.08199484353871019,70.76374507303896,5007.5076167620455
8,2013-01-28 12:00:00,2013-01-28 18:00:00,6,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,6,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,7,2,exact_twin,4149,4194,1044.2880005774787,999.4471144673657,1006.8980283052638,0.14437827840161715,0.07058663522252002,44.84088611011292,2010.7050671401178
8,2013-01-28 12:00:00,2013-01-28 13:00:00,7,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,7,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,7,12,exact_twin,4152,4194,1573.1529998140177,1502.9853659909418,1515.5604964216488,0.17355432781744748,0.08190294931300279,70.1676338230759,4923.4968363292655
8,2013-01-28 12:00:00,2013-01-28 18:00:00,7,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,7,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,8,2,exact_twin,4149,4194,1044.2880005774787,1021.3750260814502,1028.7530836777244,0.1459340340046939,0.07084820459011171,22.912974496028504,525.0044002556526
8,2013-01-28 12:00:00,2013-01-28 13:00:00,8,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,8,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,8,12,exact_twin,4152,4194,1573.1529998140177,1548.6713849820335,1561.4357068252084,0.17459557514240306,0.08179266665438001,24.481614831984377,599.3494647816374
8,2013-01-28 12:00:00,2013-01-28 18:00:00,8,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,8,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,9,2,exact_twin,4149,4194,1044.2880005774787,977.0681033376136,984.5671621120796,0.1439362327606358,0.07146253719815251,67.21989723986516,4518.514584938032
8,2013-01-28 12:00:00,2013-01-28 13:00:00,9,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,9,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,9,12,exact_twin,4152,4194,1573.1529998140177,1482.3369698360698,1494.909910611214,0.1735857946591015,0.08235046464855984,90.81602997794793,8247.551300955538
8,2013-01-28 12:00:00,2013-01-28 18:00:00,9,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,9,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,10,2,exact_twin,4149,4194,1044.2880005774787,1026.5451278721355,1033.8150297715065,0.14629398947827843,0.07140806365423422,17.742872705343245,314.8095318380143
8,2013-01-28 12:00:00,2013-01-28 13:00:00,10,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,10,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,10,12,exact_twin,4152,4194,1573.1529998140177,1526.3013895340525,1538.8236269418417,0.17386022155609454,0.08227872293265877,46.85161027996513,2195.073385825734
8,2013-01-28 12:00:00,2013-01-28 18:00:00,10,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,10,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,11,2,exact_twin,4149,4194,1044.2880005774787,987.6659184090031,995.0792221617396,0.14448379455671534,0.07185647467555738,56.62208216847563,3206.060189093606
8,2013-01-28 12:00:00,2013-01-28 13:00:00,11,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,11,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,11,12,exact_twin,4152,4194,1573.1529998140177,1459.7816500684162,1472.051569211999,0.17368632228993183,0.08334562553858155,113.37134974560144,12853.062943139483
8,2013-01-28 12:00:00,2013-01-28 18:00:00,11,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,11,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,12,2,exact_twin,4149,4194,1044.2880005774787,1015.2687921666716,1022.5099213759422,0.14494148790983652,0.07065707398270071,29.019208410807117,842.1144567898585
8,2013-01-28 12:00:00,2013-01-28 13:00:00,12,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,12,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,12,12,exact_twin,4152,4194,1573.1529998140177,1553.5973553705144,1566.280531958178,0.17451619707511548,0.08187432330314806,19.555644443503432,382.42322960072664
8,2013-01-28 12:00:00,2013-01-28 18:00:00,12,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,12,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,13,2,exact_twin,4149,4194,1044.2880005774787,992.9174132570643,1000.3869981464738,0.14396423599972877,0.07102006680158617,51.37058732041446,2638.9372416443266
8,2013-01-28 12:00:00,2013-01-28 13:00:00,13,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,13,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,13,12,exact_twin,4152,4194,1573.1529998140177,1485.697520685867,1498.1753348582906,0.1734228573260339,0.08236140460587575,87.45547912815081,7648.460829534422
8,2013-01-28 12:00:00,2013-01-28 18:00:00,13,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,13,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,14,2,exact_twin,4149,4194,1044.2880005774787,1006.2825749628962,1013.711507762823,0.14479445764280507,0.0706408209289102,38.005425614582386,1444.4123761455548
8,2013-01-28 12:00:00,2013-01-28 13:00:00,14,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,14,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,14,12,exact_twin,4152,4194,1573.1529998140177,1511.906882296104,1524.4970523351997,0.17368443997629238,0.08172916389184401,61.246117517913746,3751.086911018101
8,2013-01-28 12:00:00,2013-01-28 18:00:00,14,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,14,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
8,2013-01-28 12:00:00,2013-01-28 13:00:00,15,2,exact_twin,4149,4194,1044.2880005774787,996.2196690773003,1003.6301469247103,0.14430017490646369,0.07083673559507878,48.06833150017843,2310.564493211046
8,2013-01-28 12:00:00,2013-01-28 13:00:00,15,2,seasonal,4149,4194,1044.2880005774787,837.332978228735,844.8475243500395,0.1465945046298495,0.08295233858673079,206.95502234874363,42830.38127536897
8,2013-01-28 12:00:00,2013-01-28 13:00:00,15,2,no_new_observation,4149,4194,1044.2880005774787,841.5757978251751,849.106800164682,0.14649476419854085,0.08255622831625105,202.71220275230368,41092.23714469108
8,2013-01-28 12:00:00,2013-01-28 18:00:00,15,12,exact_twin,4152,4194,1573.1529998140177,1512.0759947726192,1524.6787178539814,0.17378074813730257,0.0818733940696285,61.07700504139832,3730.4005448269963
8,2013-01-28 12:00:00,2013-01-28 18:00:00,15,12,seasonal,4152,4194,1573.1529998140177,1230.6382541931907,1242.1016164606444,0.1852845077481726,0.10129066306370811,342.51474562082694,117316.3509676998
8,2013-01-28 12:00:00,2013-01-28 18:00:00,15,12,no_new_observation,4152,4194,1573.1529998140177,1234.6436796375533,1246.1220109697597,0.1849245760208485,0.10076455278457937,338.50932017646437,114588.55984633206
9,2013-01-29 08:30:00,2013-01-29 09:30:00,0,2,exact_twin,4142,4194,941.580000674352,1008.4137564224657,1018.1830332887214,0.1309579725301893,0.052561155567352344,66.83375574811353,4466.750907398498
9,2013-01-29 08:30:00,2013-01-29 09:30:00,0,2,seasonal,4142,4194,941.580000674352,814.1122240097231,823.6624603763828,0.12566915147003183,0.05938590418372901,127.4677766646289,16248.034087823711
9,2013-01-29 08:30:00,2013-01-29 09:30:00,0,2,no_new_observation,4142,4194,941.580000674352,965.0940391085562,975.3537560495924,0.13040893840407658,0.05532897339232858,23.51403843420411,552.9100034852281
9,2013-01-29 08:30:00,2013-01-29 14:30:00,0,12,exact_twin,4150,4194,951.2630008195993,997.3594800061005,1005.7306963920763,0.13478088936628954,0.057841859704433264,46.096479186501185,2124.885393391537
9,2013-01-29 08:30:00,2013-01-29 14:30:00,0,12,seasonal,4150,4194,951.2630008195993,781.4191897798712,789.0687081699737,0.12822303586049472,0.0633879687772786,169.84381103972817,28846.920148498888
9,2013-01-29 08:30:00,2013-01-29 14:30:00,0,12,no_new_observation,4150,4194,951.2630008195993,945.5441868453188,953.7409737932308,0.1305653635499186,0.05780634679155019,5.718813974280434,32.70483327242517
9,2013-01-29 08:30:00,2013-01-29 09:30:00,1,2,exact_twin,4142,4194,941.580000674352,965.0940391085039,975.3537560495399,0.13040893840407258,0.05532897339232759,23.51403843415182,552.9100034827691
9,2013-01-29 08:30:00,2013-01-29 09:30:00,1,2,seasonal,4142,4194,941.580000674352,814.1122240097231,823.6624603763828,0.12566915147003183,0.05938590418372901,127.4677766646289,16248.034087823711
9,2013-01-29 08:30:00,2013-01-29 09:30:00,1,2,no_new_observation,4142,4194,941.580000674352,965.0940391085562,975.3537560495924,0.13040893840407658,0.05532897339232858,23.51403843420411,552.9100034852281
9,2013-01-29 08:30:00,2013-01-29 14:30:00,1,12,exact_twin,4150,4194,951.2630008195993,945.5441868452723,953.7409737931841,0.1305653635499156,0.05780634679154973,5.7188139743269835,32.704833272957586
9,2013-01-29 08:30:00,2013-01-29 14:30:00,1,12,seasonal,4150,4194,951.2630008195993,781.4191897798712,789.0687081699737,0.12822303586049472,0.0633879687772786,169.84381103972817,28846.920148498888
9,2013-01-29 08:30:00,2013-01-29 14:30:00,1,12,no_new_observation,4150,4194,951.2630008195993,945.5441868453188,953.7409737932308,0.1305653635499186,0.05780634679155019,5.718813974280434,32.70483327242517
9,2013-01-29 08:30:00,2013-01-29 09:30:00,2,2,exact_twin,4142,4194,941.580000674352,1025.2692491058515,1035.1478009148561,0.13210468463775724,0.0536583191197758,83.6892484314996,7003.8903030292595
9,2013-01-29 08:30:00,2013-01-29 09:30:00,2,2,seasonal,4142,4194,941.580000674352,814.1122240097231,823.6624603763828,0.12566915147003183,0.05938590418372901,127.4677766646289,16248.034087823711
9,2013-01-29 08:30:00,2013-01-29 09:30:00,2,2,no_new_observation,4142,4194,941.580000674352,965.0940391085562,975.3537560495924,0.13040893840407658,0.05532897339232858,23.51403843420411,552.9100034852281
9,2013-01-29 08:30:00,2013-01-29 14:30:00,2,12,exact_twin,4150,4194,951.2630008195993,1037.663043853926,1046.2168035790341,0.13823139666054118,0.05923039120990429,86.40004303432656,7464.967436333481
9,2013-01-29 08:30:00,2013-01-29 14:30:00,2,12,seasonal,4150,4194,951.2630008195993,781.4191897798712,789.0687081699737,0.12822303586049472,0.0633879687772786,169.84381103972817,28846.920148498888
9,2013-01-29 08:30:00,2013-01-29 14:30:00,2,12,no_new_observation,4150,4194,951.2630008195993,945.5441868453188,953.7409737932308,0.1305653635499186,0.05780634679155019,5.718813974280434,32.70483327242517
9,2013-01-29 08:30:00,2013-01-29 09:30:00,3,2,exact_twin,4142,4194,941.580000674352,1012.4003872054805,1022.2320642520505,0.13123457004753422,0.0526342533877508,70.82038653112849,5015.527148418446
9,2013-01-29 08:30:00,2013-01-29 09:30:00,3,2,seasonal,4142,4194,941.580000674352,814.1122240097231,823.6624603763828,0.12566915147003183,0.05938590418372901,127.4677766646289,16248.034087823711
9,2013-01-29 08:30:00,2013-01-29 09:30:00,3,2,no_new_observation,4142,4194,941.580000674352,965.0940391085562,975.3537560495924,0.13040893840407658,0.05532897339232858,23.51403843420411,552.9100034852281
9,2013-01-29 08:30:00,2013-01-29 14:30:00,3,12,exact_twin,4150,4194,951.2630008195993,996.1894202842452,1004.5627514344205,0.13463282384841935,0.057834529827426345,44.926419464645946,2018.3831659133182
9,2013-01-29 08:30:00,2013-01-29 14:30:00,3,12,seasonal,4150,4194,951.2630008195993,781.4191897798712,789.0687081699737,0.12822303586049472,0.0633879687772786,169.84381103972817,28846.920148498888
9,2013-01-29 08:30:00,2013-01-29 14:30:00,3,12,no_new_observation,4150,4194,951.2630008195993,945.5441868453188,953.7409737932308,0.1305653635499186,0.05780634679155019,5.718813974280434,32.70483327242517
9,2013-01-29 08:30:00,2013-01-29 09:30:00,4,2,exact_twin,4142,4194,941.580000674352,991.8375017139892,1001.5620093986804,0.12972855111031195,0.052110070672402524,50.25750103963716,2525.8164107491307
9,2013-01-29 08:30:00,2013-01-29 09:30:00,4,2,seasonal,4142,4194,941.580000674352,814.1122240097231,823.6624603763828,0.12566915147003183,0.05938590418372901,127.4677766646289,16248.034087823711
