origin,profile,basis,global_delta,block_delta,row_delta,delta,global_query_seconds,block_query_seconds,spectral_delta_audit,polynomial_seconds,output_bound_kwh,polynomial_output_error_kwh,degree,conclusive,fallback_count_batch,initial_relative_residual
5,9,identity,17.31615773587963,7.856122815524823,8.181330377435607,7.856122815524823,1.5430152416229248e-05,0.000672193244099617,,1.210719347000122e-06,inf,62.2880406565657,12,False,0,0.5373576540637365
5,10,identity,18.681263311439015,8.367333004952155,8.71162628633705,8.367333004952155,1.4680437743663788e-05,0.0007168026641011238,,1.1101365089416504e-06,inf,71.81458099315634,12,False,0,0.5452342778118994
5,11,identity,17.320559087980143,7.863123002352698,8.185789640844758,7.863123002352698,1.4999881386756897e-05,0.0006774133071303368,,1.0700896382331848e-06,inf,53.448488956370596,12,False,0,0.5158730497354292
5,12,identity,19.323704190254436,8.601052225451802,8.955128774077007,8.601052225451802,1.4379620552062988e-05,0.0006714444607496262,,1.0505318641662598e-06,inf,57.63037761211265,12,False,0,0.5748711962182215
5,13,identity,15.759814250739769,7.2756884892800615,7.573166955074573,7.2756884892800615,1.4589168131351471e-05,0.0006912937387824059,,1.1101365089416504e-06,inf,46.1712531871991,12,False,0,0.4753588678801879
5,14,identity,14.949826108045867,6.959385709494099,7.241223669634323,6.959385709494099,1.4408491551876068e-05,0.0006849532946944237,,1.0505318641662598e-06,inf,39.20574020825117,12,False,0,0.46742694129798085
5,15,identity,13.561816108096615,6.406858647091804,6.662340394397161,6.406858647091804,1.4800578355789185e-05,0.0006909128278493881,,1.150183379650116e-06,inf,25.700144855854575,12,False,0,0.4251505015790096
5,0,reference_eigen,0.33417675060489443,0.15715572239239212,0.19650444161291536,0.15715572239239212,3.8129277527332306e-05,0.0007684938609600067,,0.0021556485444307327,8.8483765560796e-08,1.6496867799976667e-13,12,True,0,0.008125371206305985
5,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,1.7479993402957916e-05,0.0006804624572396278,,1.6307458281517029e-06,inf,164.64246903105274,12,False,0,0.6674814741930568
5,2,reference_eigen,6.082070673587267,2.518360275729365,3.577286373140341,2.518360275729365,1.5710480511188507e-05,0.0006722435355186462,,1.3094395399093628e-06,inf,25.086497563839924,12,False,0,0.15301222445617566
5,3,reference_eigen,4.780862308118696,1.5785987561434263,1.8596298520983243,1.5785987561434263,1.5280209481716156e-05,0.0006674434989690781,,1.2898817658424377e-06,inf,21.611987551172803,12,False,0,0.10157630687264853
5,4,reference_eigen,3.79477910004464,1.3313015377835518,1.5424120580986929,1.3313015377835518,1.53491273522377e-05,0.0006816545501351357,,1.1799857020378113e-06,inf,14.881847743445197,12,False,0,0.07167454188070302
5,5,reference_eigen,2.498250010085977,0.876170452414927,1.0433844282751814,0.876170452414927,1.4690682291984558e-05,0.0006922334432601929,,0.0019112909212708473,2840.575096270057,5.422355411131776e-11,12,False,0,0.05795178657097821
5,6,reference_eigen,5.800778261916366,2.1278526139135314,2.7855052875971515,2.1278526139135314,1.4600344002246857e-05,0.000665874220430851,,1.5292316675186157e-06,inf,34.87897388695581,12,False,0,0.13357805477150642
5,7,reference_eigen,8.608142450019496,2.68959682632775,3.364608451015472,2.68959682632775,1.5028752386569977e-05,0.00068675447255373,,1.1799857020378113e-06,inf,43.779445857464054,12,False,0,0.1814698395334478
5,8,reference_eigen,9.289716739687822,2.713759150632188,3.377358712201116,2.713759150632188,1.4489516615867615e-05,0.0006696134805679321,,1.2097880244255066e-06,inf,14.883566170492315,12,False,0,0.16616462566917806
5,9,reference_eigen,6.689966124072826,2.237133543214469,2.7602667890234986,2.237133543214469,1.4370307326316833e-05,0.0006630728021264076,,1.0794028639793396e-06,inf,34.87459786415477,12,False,0,0.14690868852244998
5,10,reference_eigen,8.335497637415429,2.6598720539678067,3.207630550565474,2.6598720539678067,1.4640390872955322e-05,0.0006582038477063179,,1.2796372175216675e-06,inf,8.322666096112359,12,False,0,0.14676930146584552
5,11,reference_eigen,6.848904266321757,2.575243202472034,3.547686216269701,2.575243202472034,1.4340505003929138e-05,0.0006643645465373993,,1.080334186553955e-06,inf,25.637265485826116,12,False,0,0.13040101005076188
5,12,reference_eigen,9.19115759169014,2.9942122435543954,3.8081826419510407,2.9942122435543954,1.4649704098701477e-05,0.0006662039086222649,,1.1203810572624207e-06,inf,29.45147655225372,12,False,0,0.19795568637957958
5,13,reference_eigen,5.132048533272748,1.8367553158843464,2.3182519955144816,1.8367553158843464,1.4678575098514557e-05,0.0006594844162464142,,1.0402873158454895e-06,inf,4.459792378855907,12,False,0,0.08382271016746536
5,14,reference_eigen,4.032753874883812,1.354794461147827,1.595679156918759,1.354794461147827,1.4590099453926086e-05,0.0006678132340312004,,1.1594966053962708e-06,inf,0.34212901285332853,12,False,0,0.07761076229785624
5,15,reference_eigen,3.3307280870467935,1.206083074108507,1.4223699628784472,1.206083074108507,1.4400109648704529e-05,0.0006678840145468712,,1.1203810572624207e-06,inf,2.0677224073562597,12,False,0,0.0557882740975062
5,0,rjd,5.796765379154665,3.242764827579068,3.8529292990388058,3.242764827579068,3.6129727959632874e-05,0.0007596313953399658,,1.909211277961731e-06,inf,40.33843366809806,12,False,0,0.3483145124729409
5,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,1.7910264432430267e-05,0.0006778333336114883,,1.1799857020378113e-06,inf,148.2009788082734,12,False,0,0.5366416147011013
5,2,rjd,5.722915725087053,2.776966089848888,3.5083166515236193,2.776966089848888,2.6609748601913452e-05,0.0006868541240692139,,1.0300427675247192e-06,inf,28.781303287225143,12,False,0,0.32507228121123866
5,3,rjd,5.653946280997824,2.853085867290326,3.476841619287124,2.853085867290326,1.5818513929843903e-05,0.0006810948252677917,,1.2200325727462769e-06,inf,35.58630135606699,12,False,0,0.3422724106408754
5,4,rjd,5.777437749745981,3.042955465679755,3.6523414674075454,3.042955465679755,1.5740282833576202e-05,0.0006849439814686775,,1.0505318641662598e-06,inf,30.76235843501134,12,False,0,0.31812626026085195
5,5,rjd,6.145310207071953,3.29665936877476,3.9265722507219927,3.29665936877476,1.5009194612503052e-05,0.0006663426756858826,,1.0300427675247192e-06,inf,43.98962869821819,12,False,0,0.3683588875582211
5,6,rjd,6.406859734792195,3.013539087577678,3.7338166709998197,3.013539087577678,1.4699995517730713e-05,0.0006716744974255562,,1.0402873158454895e-06,inf,37.12516456508351,12,False,0,0.3406789187500082
5,7,rjd,6.365655359424467,2.932341018545828,3.5978419393615084,2.932341018545828,1.5029683709144592e-05,0.0006891535595059395,,1.0300427675247192e-06,inf,26.550846581143503,12,False,0,0.3492165734875486
5,8,rjd,6.313469823602193,2.9565143158586746,3.532983472874464,2.9565143158586746,1.482013612985611e-05,0.0006650043651461601,,1.5506520867347717e-06,inf,61.13774444084828,12,False,0,0.31189806888912225
5,9,rjd,5.426894161746827,2.657696710780211,3.255331658412548,2.657696710780211,1.4590099453926086e-05,0.0006699124351143837,,1.300126314163208e-06,inf,32.91842856962535,12,False,0,0.3150069431818888
5,10,rjd,6.576583857868514,3.18831687536962,3.828120958635256,3.18831687536962,1.483038067817688e-05,0.0006688237190246582,,1.0998919606208801e-06,inf,53.311802145286634,12,False,0,0.4121368499214928
5,11,rjd,5.535394479745997,2.738639193232986,3.457366287261394,2.738639193232986,1.4440156519412994e-05,0.000660664401948452,,1.1110678315162659e-06,inf,33.31441073878269,12,False,0,0.324743041364732
5,12,rjd,5.793863224439698,2.654075943760027,3.2876693790388556,2.654075943760027,1.4640390872955322e-05,0.0009550713002681732,,1.0402873158454895e-06,inf,53.11858839299103,12,False,0,0.3395984169170237
5,13,rjd,5.588024457863831,2.814219989728832,3.4224302574065386,2.814219989728832,2.2919848561286926e-05,0.000847572460770607,,1.150183379650116e-06,inf,45.72756418284999,12,False,0,0.32660026878426496
5,14,rjd,6.4467246903999245,3.267670412919694,3.860472157508811,3.267670412919694,1.4930032193660736e-05,0.0006705224514007568,,1.1203810572624207e-06,inf,43.8467738444917,12,False,0,0.35710486079323245
5,15,rjd,5.5775919513938,2.96096999565096,3.5423438214144642,2.96096999565096,1.4839693903923035e-05,0.000676923431456089,,1.0794028639793396e-06,inf,43.96987454124139,12,False,0,0.34217060669341626
6,0,identity,10.136295049958509,4.9532312600122665,5.1327657523533565,4.9532312600122665,3.8700178265571594e-05,0.0007729120552539825,,2.6598572731018066e-06,inf,30.909497231746197,12,False,0,0.3242112814169875
6,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,1.7219223082065582e-05,0.0007009934633970261,,1.1995434761047363e-06,inf,189.03331495479333,12,False,0,0.9537103000801602
6,2,identity,16.181843608981005,7.438051169921623,7.744129930701095,7.438051169921623,1.5419907867908478e-05,0.0006792033091187477,,1.1194497346878052e-06,inf,96.30695333406251,12,False,0,0.476889180880096
6,3,identity,15.695059970996002,7.25495914994722,7.553351274370491,7.25495914994722,1.528952270746231e-05,0.0006735436618328094,,1.1902302503585815e-06,inf,76.29847191771266,12,False,0,0.4667409091293124
6,4,identity,14.465968722651244,6.7757112838063716,7.050222350932771,6.7757112838063716,1.456867903470993e-05,0.0006633345037698746,,1.0896474123001099e-06,inf,72.56802156848191,12,False,0,0.4308427846490856
6,5,identity,13.167333263310121,6.249835171986375,6.496413494052203,6.249835171986375,1.5329569578170776e-05,0.000667233020067215,,1.1203810572624207e-06,inf,57.64641547916854,12,False,0,0.3938300070522345
6,6,identity,15.591921432471896,7.21439417491356,7.508863442719931,7.21439417491356,1.4349818229675293e-05,0.0006744842976331711,,1.0095536708831787e-06,inf,74.01441777234032,12,False,0,0.4707136412079201
6,7,identity,19.043986714123683,8.49869093975693,8.847656134104163,8.49869093975693,1.4979392290115356e-05,0.0006810938939452171,,1.080334186553955e-06,inf,115.48734302463437,12,False,0,0.5435237023343666
6,8,identity,19.65224466623958,8.717043563050575,9.074522097028083,8.717043563050575,1.4759600162506104e-05,0.0006756344810128212,,1.0700896382331848e-06,inf,84.12842479490442,12,False,0,0.5604707563161274
6,9,identity,17.271185524370857,7.85092100824991,8.177026606606347,7.85092100824991,1.4440156519412994e-05,0.0006775334477424622,,1.0104849934577942e-06,inf,75.36416524943328,12,False,0,0.5182608199700354
6,10,identity,18.66639703354078,8.361132974605143,8.706225476706987,8.361132974605143,2.2339634597301483e-05,0.000677633099257946,,1.0905787348747253e-06,inf,94.1147255992839,12,False,0,0.5188132384439713
6,11,identity,17.298881514100326,7.8591696211489595,8.184039278345953,7.8591696211489595,1.4970079064369202e-05,0.000665394589304924,,1.0896474123001099e-06,inf,87.47476801275408,12,False,0,0.501098540026461
6,12,identity,19.311822411760392,8.593328575930144,8.948462701311847,8.593328575930144,1.4728866517543793e-05,0.0006709424778819084,,9.806826710700989e-07,inf,92.62580719857361,12,False,0,0.5548674751031503
6,13,identity,15.739516806394262,7.271759436320314,7.570861587665703,7.271759436320314,1.4659948647022247e-05,0.000670192763209343,,1.1594966053962708e-06,inf,72.77704182386452,12,False,0,0.44981736000012884
6,14,identity,14.925207812374204,6.9547281685837845,7.236539371388736,6.9547281685837845,1.452956348657608e-05,0.0006613936275243759,,9.797513484954834e-07,inf,64.55674379032672,12,False,0,0.4371632771628258
6,15,identity,13.528547050495542,6.4006416240804365,6.657512359150339,6.4006416240804365,2.0059756934642792e-05,0.0006741443648934364,,1.1101365089416504e-06,inf,51.813370265561645,12,False,0,0.406211206072208
6,0,reference_eigen,0.21241826142393497,0.10751304899235478,0.12918825492988195,0.10751304899235478,3.581959754228592e-05,0.000756523571908474,,0.0021575288847088814,5.66594991941959e-10,1.6959449521650715e-13,12,True,0,0.007498970619841078
6,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,1.7709098756313324e-05,0.0006783222779631615,,1.2600794434547424e-06,inf,190.44996269602498,12,False,0,0.5942030960294438
6,2,reference_eigen,6.049926270075512,2.495539958292273,3.5403703579417902,2.495539958292273,1.551024615764618e-05,0.0006620325148105621,,1.019798219203949e-06,inf,31.682016284677108,12,False,0,0.1744471593157149
6,3,reference_eigen,4.754103089339842,1.5683233023237975,1.8487749577302672,1.5683233023237975,1.556985080242157e-05,0.0006725238636136055,,1.1399388313293457e-06,inf,24.945348417523487,12,False,0,0.11251090348751262
6,4,reference_eigen,3.777249211076349,1.324300427134212,1.5371879244642357,1.324300427134212,1.456867903470993e-05,0.000666443258523941,,1.0104849934577942e-06,inf,18.986450300811047,12,False,0,0.07496373477183427
6,5,reference_eigen,2.4606763766966857,0.8594771200039286,1.0305878589169493,0.8594771200039286,1.4959834516048431e-05,0.000656873919069767,,0.0020028604194521904,1880.7146064881476,1.808674133052651e-13,12,False,0,0.05829026657173898
6,6,reference_eigen,5.792283696301767,2.120948482055527,2.7762673010677092,2.120948482055527,1.4989636838436127e-05,0.0006610043346881866,,1.3709068298339844e-06,inf,35.85612288273546,12,False,0,0.15479070255047991
6,7,reference_eigen,8.583447656794249,2.67794229095562,3.3454830609024473,2.67794229095562,1.4928169548511505e-05,0.000669233500957489,,1.0402873158454895e-06,inf,54.86027280377015,12,False,0,0.19739042114130198
6,8,reference_eigen,9.267349907090102,2.7076305719140232,3.3742591184575206,2.7076305719140232,1.4600344002246857e-05,0.0006700335070490837,,1.0402873158454895e-06,inf,23.669419654758766,12,False,0,0.1814122624537593
6,9,reference_eigen,6.660934470379499,2.224752373362489,2.7415918036629363,2.224752373362489,1.4999881386756897e-05,0.0006612138822674751,,1.0402873158454895e-06,inf,31.742526681238175,12,False,0,0.1628169106463103
6,10,reference_eigen,8.327895904086981,2.6591795001528373,3.206809897483436,2.6591795001528373,1.4999881386756897e-05,0.0006705932319164276,,1.1101365089416504e-06,inf,20.119703467828895,12,False,0,0.1561275789795317
6,11,reference_eigen,6.830482397794541,2.5658817387887005,3.5330220415398825,2.5658817387887005,1.5120021998882294e-05,0.000664982944726944,,9.909272193908691e-07,inf,26.85824944370058,12,False,0,0.15192181648944594
6,12,reference_eigen,9.130196888553291,2.9669924004714026,3.763357950448944,2.9669924004714026,1.4610588550567627e-05,0.0006549237295985222,,9.499490261077881e-07,inf,35.8873036100121,12,False,0,0.21607886046051078
6,13,reference_eigen,5.116246165490974,1.8305514461467172,2.308078975611201,1.8305514461467172,1.4659948647022247e-05,0.0006801225244998932,,1.039355993270874e-06,inf,9.620038162907196,12,False,0,0.09851806553418019
6,14,reference_eigen,4.017134168094488,1.3490271037688348,1.5910784788215269,1.3490271037688348,1.453980803489685e-05,0.0006712935864925385,,1.000240445137024e-06,inf,7.614737867192391,12,False,0,0.08202176225209805
6,15,reference_eigen,3.3123253138048496,1.1984918634982473,1.4117333920023385,1.1984918634982473,1.4649704098701477e-05,0.0006620548665523529,,1.0496005415916443e-06,inf,5.3482086512543665,12,False,0,0.060500914828501465
6,0,rjd,5.794805379748271,3.238827304837855,3.8489592108283235,3.238827304837855,3.60589474439621e-05,0.0007711723446846008,,1.9399449229240417e-06,inf,39.58205455393916,12,False,0,0.34870907084584984
6,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,1.817941665649414e-05,0.0007152939215302467,,1.239590346813202e-06,inf,173.6407951698658,12,False,0,0.5777645456055419
6,2,rjd,5.733006016284023,2.775966516445149,3.4867338463045563,2.775966516445149,1.597963273525238e-05,0.0006829844787716866,,1.3401731848716736e-06,inf,21.749159714889878,12,False,0,0.34322611373227974
6,3,rjd,5.651913329576719,2.8507770151959275,3.466269592190218,2.8507770151959275,1.558847725391388e-05,0.0006702635437250137,,1.1008232831954956e-06,inf,36.317109926918775,12,False,0,0.3411707677900797
6,4,rjd,5.778002810483896,3.0420330459595695,3.648210404719256,3.0420330459595695,1.5290454030036926e-05,0.0006752433255314827,,1.2498348951339722e-06,inf,35.42079811564086,12,False,0,0.31239531958240907
6,5,rjd,6.144281398375405,3.292917480035438,3.9086125406772054,3.292917480035438,1.4919787645339966e-05,0.0006725434213876724,,1.239590346813202e-06,inf,41.71555072319551,12,False,0,0.3648135774084303
6,6,rjd,6.437733836770123,3.0229158813757944,3.7275416236864354,3.0229158813757944,1.4710240066051483e-05,0.0006666732951998711,,1.2004747986793518e-06,inf,35.18294196542965,12,False,0,0.3692497936901545
6,7,rjd,6.376940669925477,2.9326199679239378,3.5847710894443847,2.9326199679239378,1.4930032193660736e-05,0.000674152746796608,,1.1902302503585815e-06,inf,17.42053640880146,12,False,0,0.3581202760502926
6,8,rjd,6.29585331366429,2.9479586725788396,3.518668627495381,2.9479586725788396,1.4630146324634552e-05,0.0006740139797329903,,1.1799857020378113e-06,inf,56.32982751743929,12,False,0,0.3300228376447947
6,9,rjd,5.427921914657347,2.6562569164330325,3.2436644322910806,2.6562569164330325,1.4579854905605316e-05,0.0006712339818477631,,1.2498348951339722e-06,inf,39.23285610050774,12,False,0,0.3195289147796075
6,10,rjd,6.558564965803063,3.1819583750176843,3.8195084421283756,3.1819583750176843,1.522991806268692e-05,0.0006644641980528831,,1.2302771210670471e-06,inf,52.88037240314224,12,False,0,0.4207687045984532
6,11,rjd,5.536238217684142,2.7373259717418095,3.4514052916974824,2.7373259717418095,1.4650635421276093e-05,0.000680423341691494,,1.3504177331924438e-06,inf,35.91225873671434,12,False,0,0.315319954897693
6,12,rjd,5.785751822859099,2.647558353926626,3.2514973385038104,2.647558353926626,1.4219433069229126e-05,0.000670064240694046,,1.1194497346878052e-06,inf,48.53722302370734,12,False,0,0.3199719278712233
6,13,rjd,5.583998701724188,2.81215674833027,3.417339795464901,2.81215674833027,1.4259479939937592e-05,0.0006621833890676498,,1.2200325727462769e-06,inf,45.85216474948184,12,False,0,0.34498361433689323
6,14,rjd,6.433062136439354,3.262846894706156,3.8523573218143383,3.262846894706156,1.5189871191978455e-05,0.0006699934601783752,,1.2293457984924316e-06,inf,42.874416024863194,12,False,0,0.3825270199103954
6,15,rjd,5.564422190695827,2.9551522167815514,3.532675225365806,2.9551522167815514,1.4640390872955322e-05,0.0006687240675091743,,1.0691583156585693e-06,inf,45.63670822082638,12,False,0,0.33110377962253634
7,0,identity,10.135474093402697,4.9524907119847015,5.132368734645676,4.9524907119847015,3.791972994804382e-05,0.0007943036034703255,,2.4884939193725586e-06,inf,49.26891433828098,12,False,0,0.29953466341755064
7,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,1.731887459754944e-05,0.0006879027932882309,,1.369975507259369e-06,inf,187.88530837201796,12,False,0,0.9731417939364919
7,2,identity,16.18189413247557,7.4389070432357505,7.744139414232521,7.4389070432357505,1.5340745449066162e-05,0.000673132948577404,,1.2703239917755127e-06,inf,113.59361120697841,12,False,0,0.48467857085227245
7,3,identity,15.694324154765956,7.254295472183123,7.552884564842428,7.254295472183123,1.5079975128173828e-05,0.0006732437759637833,,1.0998919606208801e-06,inf,99.27921887788749,12,False,0,0.4427893689394345
7,4,identity,14.465177831023327,6.7748123680810926,7.049593074608357,6.7748123680810926,1.4919787645339966e-05,0.0006726840510964394,,1.4295801520347595e-06,inf,89.01329443197542,12,False,0,0.39371621329990536
7,5,identity,13.166672802110849,6.248632449365822,6.495906015672215,6.248632449365822,1.4479272067546844e-05,0.0006680842489004135,,1.080334186553955e-06,inf,67.08334123178828,12,False,0,0.35329104544206913
7,6,identity,15.591800986272068,7.212923015987069,7.508545149882536,7.212923015987069,1.4429911971092224e-05,0.0006736023351550102,,1.0998919606208801e-06,inf,100.84262889462437,12,False,0,0.4755758376813106
7,7,identity,19.043222107567775,8.496790053484363,8.846936178081416,8.496790053484363,1.48797407746315e-05,0.0007073534652590752,,1.0998919606208801e-06,inf,144.1336963700444,12,False,0,0.5329976445951399
7,8,identity,19.652158056981804,8.715698970629495,9.073897261818992,8.715698970629495,1.4520250260829926e-05,0.0006977831944823265,,1.0291114449501038e-06,inf,149.458414298964,12,False,0,0.5304319812687809
7,9,identity,17.269633948227664,7.850371936676306,8.176328368488319,7.850371936676306,1.4579854905605316e-05,0.0006681038066744804,,1.1604279279708862e-06,inf,107.32914727753014,12,False,0,0.5027527628286452
7,10,identity,18.666352956062124,8.360773408614364,8.706052406814088,8.360773408614364,1.535937190055847e-05,0.0006736638024449348,,1.0896474123001099e-06,inf,121.30892950288661,12,False,0,0.48568376443708045
7,11,identity,17.29812463353444,7.858933758123339,8.18363481857677,7.858933758123339,1.4760531485080719e-05,0.0006729234009981155,,1.0710209608078003e-06,inf,97.08316934147204,12,False,0,0.4920042365077477
7,12,identity,19.311570154230086,8.593589419315242,8.94836222521852,8.593589419315242,1.4559365808963776e-05,0.0006692437455058098,,1.1511147022247314e-06,inf,128.30881350988142,12,False,0,0.542283378883136
7,13,identity,15.738861405149043,7.271388635221715,7.570407279892527,7.271388635221715,1.4750286936759949e-05,0.0006713233888149261,,1.1101365089416504e-06,inf,93.21084172201051,12,False,0,0.43680207151108047
7,14,identity,14.92438881857339,6.953711786946197,7.235916656385863,6.953711786946197,1.4609657227993011e-05,0.00067182257771492,,1.2302771210670471e-06,inf,107.22595065658894,12,False,0,0.39909652631657927
7,15,identity,13.527345557223224,6.400266212882316,6.656903849363126,6.400266212882316,1.445971429347992e-05,0.0006628734990954399,,1.1706724762916565e-06,inf,77.42540246160307,12,False,0,0.37746188726658614
7,0,reference_eigen,0.20831353538758138,0.10508317488058706,0.1276559647768039,0.10508317488058706,3.862939774990082e-05,0.0007515829056501389,,0.0021055201068520546,3.839811387644764e-10,8.915227106114668e-15,12,True,0,0.007709900694625557
7,1,reference_eigen,818.4026815203805,41.13260968011208,56.39804457149382,41.13260968011208,1.8419697880744934e-05,0.0007073124870657921,,1.9799917936325073e-06,inf,189.27706123519118,12,False,0,0.5858731643577328
7,2,reference_eigen,6.0497821317373965,2.4947186104885457,3.5398989876034332,2.4947186104885457,1.5689991414546967e-05,0.0006781723350286484,,2.1494925022125244e-06,inf,41.56976338789873,12,False,0,0.20430322956879238
7,3,reference_eigen,4.749092794689406,1.5686325707675,1.8494181474644282,1.5686325707675,1.547951251268387e-05,0.0006730528548359871,,1.7099082469940186e-06,inf,25.97085055531336,12,False,0,0.12416272356193583
7,4,reference_eigen,3.7748495260346795,1.3250541025427136,1.5383015320467162,1.3250541025427136,1.5010125935077667e-05,0.0006686234846711159,,1.1604279279708862e-06,inf,13.10399473380177,12,False,0,0.07452394024437396
7,5,reference_eigen,2.458840115727016,0.8600260850221232,1.0318326067894295,0.8600260850221232,1.4428980648517609e-05,0.0006726337596774101,,0.0020444197580218315,1705.4916154064656,7.092054625448456e-11,12,False,0,0.05538083883002521
7,6,reference_eigen,5.791358121230003,2.1193311302199658,2.773813653991741,2.1193311302199658,1.4409422874450684e-05,0.0006688730791211128,,1.8496066331863403e-06,inf,35.466329435865646,12,False,0,0.18347015644853662
7,7,reference_eigen,8.574808420193586,2.6762881762290287,3.343075700953552,2.6762881762290287,1.4580786228179932e-05,0.0006617540493607521,,1.4100223779678345e-06,inf,56.22197258337053,12,False,0,0.21821658746430356
7,8,reference_eigen,9.268094440431797,2.707308464235733,3.3753325733599713,2.707308464235733,1.448020339012146e-05,0.0006679240614175797,,1.5301629900932312e-06,inf,37.394532156542276,12,False,0,0.20427684382265915
7,9,reference_eigen,6.643773882102372,2.2249928312818614,2.7421792780386394,2.2249928312818614,1.488998532295227e-05,0.0006655436009168625,,1.4994293451309204e-06,inf,32.08865187909686,12,False,0,0.17661768100953384
7,10,reference_eigen,8.327532493074377,2.6595622551729443,3.207510382439607,2.6595622551729443,1.4799647033214569e-05,0.000658874399960041,,1.7099082469940186e-06,inf,27.602967930474406,12,False,0,0.1613568835528719
7,11,reference_eigen,6.822306560802731,2.5665083182776867,3.5341725943748385,2.5665083182776867,1.4719553291797638e-05,0.0006767529994249344,,1.2703239917755127e-06,inf,23.924057763237446,12,False,0,0.18386704261010745
7,12,reference_eigen,9.129192156351774,2.9652940293464582,3.761846720345247,2.9652940293464582,1.4020130038261414e-05,0.0006672022864222527,,1.5906989574432373e-06,inf,43.1418264321413,12,False,0,0.24404615977549052
7,13,reference_eigen,5.112731568944767,1.8316512256449042,2.3096519563270377,1.8316512256449042,1.4429911971092224e-05,0.0006571244448423386,,1.5003606677055359e-06,inf,11.965055460998986,12,False,0,0.11794101203247472
7,14,reference_eigen,4.0136970382352875,1.3492702143410287,1.5921985455851773,1.3492702143410287,1.422874629497528e-05,0.0006630131974816322,,1.860782504081726e-06,inf,14.24080924932079,12,False,0,0.08045394102567403
7,15,reference_eigen,3.3076606866126435,1.1991886014537434,1.4129287649008861,1.1991886014537434,1.4510005712509155e-05,0.0006810231134295464,,1.4100223779678345e-06,inf,4.3154508330417745,12,False,0,0.06383939075316931
7,0,rjd,5.7888527106370695,3.23666819267992,3.846352798619465,3.23666819267992,3.765057772397995e-05,0.0007658423855900764,,2.300366759300232e-06,inf,28.512188160319397,12,False,0,0.3152092192673128
7,1,rjd,239.8915091451803,40.60826944730269,49.984436074723384,40.60826944730269,1.7399899661540985e-05,0.0007131434977054596,,1.780688762664795e-06,inf,179.23774462741542,12,False,0,0.5100716626980483
7,2,rjd,5.735748592517094,2.7772679451931666,3.488166541662234,2.7772679451931666,1.5599653124809265e-05,0.0006744926795363426,,1.8104910850524902e-06,inf,14.852883206678811,12,False,0,0.265647793500734
7,3,rjd,5.648896467810573,2.8492950715067433,3.464648385013369,2.8492950715067433,1.5540048480033875e-05,0.0006648534908890724,,1.3997778296470642e-06,inf,23.315287827935737,12,False,0,0.3074777076655739
7,4,rjd,5.77280261298474,3.039764158065107,3.6458333986311313,3.039764158065107,1.491885632276535e-05,0.0006656432524323463,,1.1799857020378113e-06,inf,23.42411033266989,12,False,0,0.3149189757570551
7,5,rjd,6.136879056712624,3.2905088457331635,3.906031432894623,3.2905088457331635,1.4630146324634552e-05,0.0006658639758825302,,1.1799857020378113e-06,inf,29.72374990251135,12,False,0,0.38520587543297347
7,6,rjd,6.436135769239195,3.021394445409442,3.7246485540273087,3.021394445409442,1.4339573681354523e-05,0.0006747646257281303,,1.1296942830085754e-06,inf,20.482523198105604,12,False,0,0.3008975239793605
7,7,rjd,6.364784437681279,2.929253375777561,3.581000193850566,2.929253375777561,1.4538876712322235e-05,0.000666104257106781,,1.0998919606208801e-06,inf,2.3322938987291053,12,False,0,0.3169271746647281
7,8,rjd,6.2926748691563805,2.9468942857998996,3.5168326283577978,2.9468942857998996,1.4959834516048431e-05,0.0006666528061032295,,1.1194497346878052e-06,inf,31.597719105577806,12,False,0,0.34087801896219816
7,9,rjd,5.424569609369813,2.6540776658687313,3.241392455883516,2.6540776658687313,1.4690682291984558e-05,0.0006592944264411926,,1.019798219203949e-06,inf,23.86701028159389,12,False,0,0.27782355299970674
7,10,rjd,6.558644623618144,3.181542498990729,3.8189995154868996,3.181542498990729,1.4648772776126862e-05,0.0006682826206088066,,1.109205186367035e-06,inf,35.25378909440438,12,False,0,0.4022208065318227
7,11,rjd,5.533587623094372,2.7360044657147737,3.4500797034123525,2.7360044657147737,1.4720484614372253e-05,0.0006672441959381104,,1.1194497346878052e-06,inf,31.34832407387225,12,False,0,0.24272808914493174
7,12,rjd,5.789065823845361,2.6487206554931704,3.2525847313883007,2.6487206554931704,1.4600344002246857e-05,0.0006551137194037437,,1.1995434761047363e-06,inf,36.014314636250525,12,False,0,0.27445384186604177
7,13,rjd,5.579849365296329,2.8106789512760515,3.4158389138872316,2.8106789512760515,1.3620592653751373e-05,0.0006792731583118439,,1.2004747986793518e-06,inf,32.28560794037459,12,False,0,0.2766786655586151
7,14,rjd,6.427559664188635,3.2607119949610133,3.849948602137124,3.2607119949610133,1.4240853488445282e-05,0.0006771422922611237,,1.1799857020378113e-06,inf,22.006749886971583,12,False,0,0.40355642959422294
